timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-12-03T19:23:50,codecarbon,7aea6312-e3be-46e9-a1f2-ee490c071f37,1.4366536140441897,3.841998157348148e-07,0.0002674268953761,7.5,8.33,2.969617366790772,2.9888803760210672e-06,2.951716279321247e-06,1.0448545398361377e-06,6.985451195178452e-06,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-03T19:24:51,codecarbon,26ec6d16-d084-4be1-ab3e-a089ae6716ab,2.7574474811553955,7.530044611850447e-07,0.0002730802549572,7.5,8.293000000000001,2.969617366790772,5.732181668281555e-06,5.868388100067775e-06,2.090420435015119e-06,1.369099020336445e-05,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-03T19:24:51,codecarbon,b0c2fd59-e513-4a6b-a92b-c5ca7ceb1595,2.991453170776367,8.528639616627681e-07,0.0002851002215225,7.5,8.325,2.969617366790772,6.230096022288005e-06,6.846020072698592e-06,2.430501389791005e-06,1.55066174847776e-05,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-03T19:27:53,codecarbon,edbe7ffd-80c1-4ce1-8811-46715d2ed612,1.986767292022705,5.418993213849433e-07,0.0002727542996911,7.5,8.313,2.969617366790772,4.134930670261382e-06,4.218315445780754e-06,1.499468818229559e-06,9.852714934271696e-06,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-03T19:30:28,codecarbon,a2140fd8-1f22-462b-af2d-f4738d8a3111,1.4347748756408691,3.822874216957258e-07,0.0002664441845101,7.5,8.331,2.969617366790772,2.9870529969533283e-06,2.926885887980461e-06,1.0367415095339538e-06,6.950680394467743e-06,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-03T19:30:59,codecarbon,911e3183-7957-4b5a-b1e9-26f5771134b6,2.0030336380004883,5.465108127682865e-07,0.0002728415551292,7.5,8.342,2.969617366790772,4.170956214269002e-06,4.256844706137975e-06,1.5087593117436883e-06,9.936560232150665e-06,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-03T19:35:20,codecarbon,10deb7e9-a7f2-48d3-ad82-edadb9e20f03,6.166027545928955,1.628708851652435e-06,0.0002641423249443,7.5,8.0,2.969617366790772,1.2841724356015522e-05,1.223640865749783e-05,4.534755198349104e-06,2.961288821186245e-05,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-03T22:23:55,codecarbon,5120fd73-876f-41ee-86f2-4939df7d58ab,15.871654272079468,4.312605876350172e-06,0.0002717174783687,7.5,8.0,2.969617366790772,3.3055632809797924e-05,3.3083731333414714e-05,1.227165179042686e-05,7.841101593363949e-05,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-03T22:44:56,codecarbon,7c5979bc-bb69-4b6f-a74d-9f7c6f60346f,74.02119040489197,1.893312931419837e-05,0.000255779854534,7.5,8.361,2.969617366790772,0.000152438592414,0.0001404174002101,5.138272217937698e-05,0.0003442387148036,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-03T22:50:34,codecarbon,12ff2ad7-0aed-4992-953e-1fd5a015c04f,59.7786238193512,1.1614961215135352e-05,0.0001942995752166,7.5,8.0,2.969617366790772,0.0001244982103506,4.133474826812744e-05,4.53481543836611e-05,0.0002111811130024,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-03T22:58:47,codecarbon,640057a0-1d41-4fc6-83f7-febdb977f0d1,109.56280493736269,3.303470902758072e-05,0.0003015139037967,7.5,8.0,2.969617366790772,0.0002282106831669,0.0002716376680798,0.0001007827219819,0.0006006310732287,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-03T23:21:22,codecarbon,35d66d07-92c8-4b02-9216-da6a1b0a601a,99.51026654243468,2.759793599409972e-05,0.0002773375748353,7.5,8.0,2.969617366790772,0.0002072820072372,0.0002148965671327,7.960208006816346e-05,0.0005017806544381,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T00:31:50,codecarbon,829039ad-e1b0-4556-9995-8733155312df,88.20120811462402,2.4531844237462093e-05,0.000278135013815,7.5,8.0,2.969617366790772,0.0001837311362226,0.0001913281928168,7.097420255069921e-05,0.0004460335315902,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T00:36:20,codecarbon,12305a84-3381-4d2c-9854-96a3354598d3,66.72494673728943,1.856602231792874e-05,0.0002782470908673,7.5,8.332,2.969617366790772,0.0001389811098575,0.0001449776388478,5.360529343877176e-05,0.0003375640421441,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T00:41:42,codecarbon,ff80d4e8-e1c4-457d-8744-f469d90febe4,70.98404145240784,1.966720559292492e-05,0.0002770651711358,7.5,8.0,2.969617366790772,0.0001478541950384,0.0001530396768781,5.669168431833356e-05,0.0003575855562349,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T00:46:40,codecarbon,5fe3a50e-41c5-468a-8db3-ad6f5c3cbeee,53.869828939437866,1.4920104385718488e-05,0.0002769658764369,7.5,8.342,2.969617366790772,0.0001122079844276,0.0001161127751253,4.295386564189954e-05,0.0002712746251948,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T01:06:06,codecarbon,ba88de07-0fec-4619-834a-5669fe6c987d,66.59318947792053,1.852958918197813e-05,0.0002782505137123,7.5,8.334,2.969617366790772,0.0001387150088946,0.0001446796722442,5.350694035165163e-05,0.0003369016214905,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T01:12:22,codecarbon,f8cf9f41-d874-43c8-a7d6-b877491067d4,87.18187952041626,2.4078994267562527e-05,0.0002761926492066,7.5,8.0,2.969617366790772,0.0001815707618991,0.0001881904183059,6.803871556878392e-05,0.0004377998957738,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T01:21:41,codecarbon,bd490dd9-d2d3-4b7e-a53f-291c538d2807,83.99387502670288,2.3303237351363675e-05,0.0002774397221696,7.5,8.34,2.969617366790772,0.0001749354670445,0.0001814959814932,6.7263776032475e-05,0.0004236952245702,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T01:32:24,codecarbon,0dd6858a-effc-4cd6-af0b-32748d6bedd6,72.39872860908508,2.015418290435041e-05,0.0002783775805397,7.5,8.325,2.969617366790772,0.0001508117293318,0.0001573697001487,5.82582596894946e-05,0.00036643968917,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T01:37:18,codecarbon,ed4acb77-2786-42f0-ac8a-9a5149de649a,83.15066623687744,1.6124438903681587e-05,0.0001939183368386,7.5,8.0,2.969617366790772,0.0001730901449918,5.488421493106418e-05,6.519725650763548e-05,0.0002931716164305,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T01:40:01,codecarbon,a16d4d12-6391-41b3-9ef6-ff16ff611a93,59.040486097335815,1.62484181644982e-05,0.0002752080688785,7.5,8.0,2.969617366790772,0.0001229378690322,0.0001259175237019,4.657039207484843e-05,0.000295425784809,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T01:42:56,codecarbon,79722d4a-f259-4b5e-8dcd-e9abfa831909,75.9952700138092,2.093950808909541e-05,0.0002755369917797,7.5,8.0,2.969617366790772,0.000158279685676,0.0001622957107755,6.014293244095882e-05,0.0003807183288926,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T01:47:11,codecarbon,f555efd1-94b8-437d-8a83-76af07e7d758,101.24292421340942,1.818775808824357e-05,0.0001796447329978,7.5,8.0,2.969617366790772,0.0002075536613663,5.0909181700812447e-05,7.222366762822163e-05,0.0003306865106953,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T02:11:10,codecarbon,7f0a4040-e81b-4c38-bd3e-f65040df3443,89.84115552902222,2.4960977726330296e-05,0.0002778345578855,7.5,8.0,2.969617366790772,0.0001871357391277,0.0001945359712176,7.216424831507057e-05,0.0004538359586605,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T02:18:27,codecarbon,9b7d5e84-b0b5-4ac5-bf8a-7439c6ac7cee,114.11153841018675,3.165390638234245e-05,0.0002773944407668,7.5,8.0,2.969617366790772,0.0002376485799749,0.0002464738919999,9.140309861308878e-05,0.000575525570588,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T02:23:28,codecarbon,47d737ca-e411-450b-aeb2-ff8095f3d349,91.2211847305298,2.346067709792608e-05,0.0002571845253624,7.5,8.358,2.969617366790772,0.0001899919231732,0.0001642800908172,7.228575142635606e-05,0.0004265577654168,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T02:29:01,codecarbon,9a701a31-803d-48c7-9ea9-5e5b216f465a,80.66413855552673,2.2064030816684752e-05,0.0002735296156605,7.5,8.0,2.969617366790772,0.0001679467742641,0.0001708295740418,6.238784836092236e-05,0.0004011641966669,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T02:33:35,codecarbon,ea2abaef-ea8a-48ad-8724-d09e1cae6473,83.64595150947571,2.322253357751274e-05,0.0002776289008426,7.5,8.0,2.969617366790772,0.000174238115549,0.0001810438864561,6.694588122225839e-05,0.0004222278832275,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T02:37:17,codecarbon,f9e02848-6d90-4bfb-ada4-e36e293e7e03,132.41854667663574,3.45145748170891e-05,0.0002606475881461,7.5,8.358,2.969617366790772,0.000275588783125,0.0002533357611841,9.86131796378294e-05,0.000627537723947,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T02:42:32,codecarbon,7e56eed9-871d-42ce-a52e-2d112c0a0f44,93.86746764183044,2.60411450041372e-05,0.0002774246036284,7.5,8.35,2.969617366790772,0.0001955030798912,0.0002027818356719,7.519044814845245e-05,0.0004734753637115,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
